kind,assetId,ownerId,speaker,voiceProfileId,source,target,channels,sampleRate,bitrateKbps,requiredForRelease
dialogue,DLG_ZH_HSK3_SC037_007,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_007.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_007.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_008,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_008.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_008.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_009,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_009.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_009.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_010,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_010.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_010.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_011,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_011.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_011.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_012,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_012.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_012.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_013,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_013.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_013.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_014,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_014.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_014.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_015,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_015.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_015.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_016,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_016.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_016.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_017,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_017.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_017.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_018,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_018.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_018.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_019,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_019.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_019.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_020,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_020.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_020.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_021,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_021.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_021.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_022,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_022.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_022.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_023,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_023.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_023.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_024,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_024.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_024.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_025,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_025.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_025.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_026,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_026.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_026.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_027,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_027.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_027.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_028,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_028.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_028.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_029,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_029.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_029.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_030,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_030.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_030.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_031,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_031.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_031.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_032,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_032.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_032.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_033,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_033.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_033.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_034,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_034.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_034.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_035,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_035.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_035.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_036,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_036.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_036.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_037,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_037.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_037.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_038,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_038.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_038.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_039,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_039.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_039.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_040,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_040.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_040.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_041,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_041.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_041.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_042,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_042.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_042.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_043,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_043.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_043.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_044,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_044.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_044.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_045,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_045.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_045.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_046,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_046.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_046.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_047,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_047.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_047.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_048,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_048.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_048.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_049,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_049.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_049.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_050,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_050.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_050.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_051,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_051.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_051.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_052,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_052.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_052.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_053,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_053.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_053.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_054,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_054.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_054.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_055,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_055.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_055.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_056,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_056.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_056.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_057,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_057.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_057.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_058,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_058.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_058.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_059,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_059.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_059.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_060,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_060.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_060.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_061,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_061.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_061.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_062,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_062.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_062.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_063,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_063.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_063.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_064,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_064.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_064.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_065,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_065.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_065.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_066,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_066.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_066.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_067,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_067.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_067.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_068,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_068.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_068.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_069,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_069.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_069.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_070,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_070.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_070.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_071,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_071.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_071.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_072,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_072.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_072.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_073,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_073.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_073.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_074,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_074.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_074.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_075,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_075.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_075.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_076,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_076.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_076.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_077,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_077.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_077.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_078,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_078.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_078.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_079,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_079.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_079.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_080,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_080.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_080.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_081,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_081.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_081.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_082,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_082.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_082.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_083,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_083.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_083.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_084,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_084.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_084.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_085,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_085.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_085.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_086,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_086.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_086.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_087,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_087.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_087.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_088,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_088.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_088.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_089,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_089.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_089.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_090,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_090.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_090.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_091,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_091.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_091.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_092,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_092.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_092.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_093,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_093.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_093.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_094,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_094.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_094.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_095,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_095.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_095.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_096,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_096.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_096.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_097,ZH_HSK3_SC037,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_097.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_097.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_098,ZH_HSK3_SC037,经理,VOICE_ZH_AUTO_5B35265D3B,audio_sources/dialogues/DLG_ZH_HSK3_SC037_098.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_098.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_099,ZH_HSK3_SC037,同事,VOICE_ZH_AUTO_92D8D1A505,audio_sources/dialogues/DLG_ZH_HSK3_SC037_099.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_099.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC037_100,ZH_HSK3_SC037,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC037_100.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC037_100.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC038_001,ZH_HSK3_SC038,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC038_001.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC038_001.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC038_002,ZH_HSK3_SC038,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK3_SC038_002.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC038_002.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC038_003,ZH_HSK3_SC038,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC038_003.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC038_003.opus,1,24000,48,False
dialogue,DLG_ZH_HSK3_SC038_004,ZH_HSK3_SC038,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK3_SC038_004.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK3_SC038_004.opus,1,24000,48,False
